25441112,0.0
25441113,0.33
25441114,0.0
25441115,0.22
25441162,0.22
25505067,0.56
26451872,0.0
26454805,2.78
26456353,2.78
26459045,2.11
26459046,1.11
26459050,8.33
26459061,1.0
26459096,0.0
26459097,0.0
26459102,0.05
26459109,0.89
26459125,1.33
26459129,0.22
26459138,0.0
26459139,0.0
26459141,0.0
26459144,1.33
26459148,0.0
26459174,0.0
26459175,0.0
26459978,0.67
26460153,0.78
26466796,1.11
26466803,1.0
26470296,0.05
26471264,0.11
26471285,0.44
26471327,1.11
26489962,0.56
26489971,0.56
26489973,0.56
26489975,0.78
26489990,1.11
26489994,0.33
26489998,0.89
26490003,0.89
26490005,0.33
26490008,0.11
26490014,0.22
26490016,2.0
26490018,1.22
26490024,1.89
26490097,0.11
26490433,0.33
26493196,0.56
26493197,0.56
26493199,0.67
26493200,0.22
26493202,0.67
26493206,0.56
26493209,0.44
26493210,0.44
26493211,0.78
26493212,0.44
26499593,0.56
26499630,0.11
26499710,0.56
26503038,1.33
26503049,1.22
26503051,0.78
26503728,0.11
26510837,0.44
26527945,0.22
26527946,0.67
26527947,0.33
26533089,0.89
26533125,1.67
26533219,0.22
26538134,1.44
26538899,0.89
26538926,0.0
26538956,0.0
26538971,0.0
26538976,0.0
26538988,0.0
26539230,0.56
26539265,1.89
26539740,0.22
26539742,0.22
26539743,0.56
26539745,0.56
26539747,0.11
26539839,0.0
26539841,0.0
26539842,1.2
26539846,1.2
26539847,1.2
26543613,5.78
26548314,0.0
26549898,0.0
26550482,0.22
26550802,2.11
26550876,1.89
26551204,3.4
26551426,0.89
26551653,1.78
26551906,2.0
26551924,3.56
26551987,2.89
26552014,2.89
26552022,2.56
26552410,0.44
26552639,1.56
26552742,0.22
26552824,0.44
26566768,0.67
26566891,3.78
26567375,1.67
26573838,4.67
26578013,0.22
26578274,0.78
26578335,0.0
26582985,0.01
26582986,0.01
26582994,0.01
26582999,0.01
26583004,0.01
26583005,0.01
26583006,0.01
26583009,0.01
26583016,0.01
26583035,0.01
26583041,0.01
26583045,0.01
26583051,0.01
26583055,0.01
26583056,0.01
26583057,0.01
26583077,0.67
26583096,0.67
26583114,0.67
26583132,0.67
26583310,0.01
26583311,0.01
26583320,0.01
26583333,0.01
26583339,0.01
26583346,0.01
26583347,0.01
26583358,0.01
26600751,0.03
26601068,0.0
26603830,1.22
26631841,0.89
26632211,3.33
26640329,0.33
26649912,0.44
26666525,0.33
26666821,0.33
26704277,0.0
26727541,0.28
26727652,0.0
26727663,0.0
26727777,0.33
26728176,0.89
26728787,1.11
26729046,2.0
26729146,2.0
26746665,0.33
26750873,0.0
26750874,0.0
26750876,0.0
26750877,0.0
26750879,0.0
26750885,0.0
26750896,0.0
26784462,0.0
26784469,0.0
26784499,0.0
26784802,0.0
26785324,0.33
26817111,0.78
26817161,3.56
26817259,3.11
26817270,3.11
26817342,1.67
26817375,1.67
26819840,1.22
26828107,0.89
26828607,0.0
26828652,0.0
26828772,0.0
26830556,1.89
26831760,0.0
26876048,1.89
26953508,0.22
26982954,0.0
26983358,0.0
27123203,0.0
27123437,0.0
27148922,0.0
27151233,0.0
27151899,0.0
27187630,0.0
27187818,0.0
27188005,0.0
27284346,0.61
27284623,0.08
27285395,0.0
27285799,1.22
27285906,0.22
27340849,0.22
27341305,0.44
27341748,0.44
27350424,0.22
27350631,1.22
27350894,1.89
27352186,1.78
27352510,0.15
27352857,0.0
27354783,0.0
27355857,0.3
27356595,0.75
27396666,0.59
27396801,0.22
27397160,1.33
27398062,0.89
27398430,0.11
27502642,2.0
27874199,0.11
27874598,0.56
27874656,0.44
27874721,1.11
27874737,0.89
28009172,0.67
28235760,0.44
28594588,1.45
28594589,1.45
28595671,0.0
30177333,0.22
33022188,0.33
47328028,2.11
47328056,0.56
47328088,4.67
56467428,0.44
56467433,0.44
56467446,0.44
56467579,0.56
56490653,0.0
56490663,0.56
56491105,0.22
56491125,0.22
56491144,0.0
56491208,0.89
56491253,0.56
56491269,0.11
56491273,0.56
56491873,1.22
56491880,0.67
56491899,0.67
56491913,0.11
56492019,0.11
56492038,0.67
56492051,0.56
56492064,2.11
56492345,0.89
56492369,0.11
56492378,0.11
56492383,0.11
56492386,0.11
56492388,0.11
56492400,0.0
56492712,0.89
56493136,0.89
56493142,1.56
56493147,0.11
56493153,0.22
56493157,0.22
56493160,0.67
56493192,1.0
56493236,0.89
56493353,0.56
56498187,0.44
56498190,0.11
56498229,0.0
56506173,0.67
56506213,0.33
56506221,0.67
56506226,0.33
56506239,0.67
56506293,0.33
56506428,1.22
56506583,0.33
56506776,0.78
56513915,0.56
56513955,0.56
56513985,0.33
56513997,1.11
56523472,0.0
56523504,0.0
56523626,0.33
56523659,0.33
56523758,0.89
56523768,0.67
56523775,0.67
56523829,2.56
56523844,2.56
56523854,2.56
56535737,0.33
56535786,0.33
56535804,0.22
56535953,1.0
56536017,1.44
56538656,1.22
56555577,0.78
56555631,0.56
56555652,0.33
56555667,0.33
56556002,1.78
56556049,0.67
56753275,0.22
57166256,0.44
57239635,2.56
57239653,1.22
57239735,1.67
57239740,1.22
57239762,0.0
57239774,0.33
59072327,1.78
59072331,0.78
59072342,1.11
59072349,1.11
59072354,1.11
59072360,2.0
59072365,1.44
59072372,0.56
59072388,0.56
59072407,0.56
59072426,1.11
59072481,3.11
