8564707991,2.78
474407409,3.44
5288729524,1.89
9271464598,31.22
5693375794,71.33
5760109328,1.78
940184138,3.44
4030312147,1.0
6158660250,0.56
96627027,0.11
5704428047,0.78
7005004869,0.33
5004564071,0.33
3643814133,0.0
2857616551,2.0
5341274635,0.44
632961343,108.67
1175777923,17.0
1755814917,0.33
3487057992,0.0
8138710684,31.22
3017045347,1.44
8418596761,27.0
1437266191,0.0
2747817234,1.78
10625277256,63.11
753041280,0.0
3087161274,0.44
4241217946,243.33
6486409547,0.89
409595749,0.11
540438769,1.33
11805956435,1.44
13745523473,0.22
8142169173,66.78
5292827668,1.78
5801053370,1.22
4100728095,33.33
3840410923,0.0
8317904618,6.86
5260573260,1.78
7288846840,0.56
654043062,2.44
4969277984,0.0
8314488139,78.78
11533766874,0.44
8661037078,0.0
9143954316,1.89
2457457193,72.56
6091713440,0.22
174080558,90.0
2089497011,54.0
780564092,47.89
2456154794,0.78
4469003981,0.33
3552248093,1.11
3116296490,0.11
2456106701,2.11
5903723002,0.56
2934006313,0.56
5987072483,250.89
921695345,577.00
871763768,0.44
8297043296,107.89
5267738818,0.00
2314590377,10.78
5480091966,0.00
6995609934,24.56
8745436574,7.56
7745727156,2.00
3939859433,0.67
452807139,3.76
3637904790,6.33
6306379604,1.56
8348167148,42.00
5029372755,1.00
8388283345,28.56
3685111553,0.67
9396619519,28.44
8941677929,2.11
12324945273,0.33
623659743,0.11
8270174434,1.00
3682525199,29.78
3698021950,1.22
2164550548,1.56
5351849360,4.56
176610078,4.44
11687489094,1.11
5425710504,1.44
382761698,86.33
2693839926,1.00
6129444196,154.78
4436346186,2.67
3265453413,0.22
164019989,0.00
6886001227,87.22
462338940,1.00
1263088022,0.44
4122610095,0.78
4301048165,45.00
4142771417,0.33
7856670232,1.00
5347785076,0.22
4436863796,0.11
462773099,0.22
2861782645,1.78
4529148756,1.44
5932525414,0.22
3182113566,3.44
1907424176,1.89
2659626674,0.00
2617496605,0.11
2644855050,0.00
2482380750,2.78
5728160044,1.00
434656438,0.56
5252326806,0.33
2711528328,0.00
8297367516,28.60
4479181860,0.78
5357086864,49.11
146402447,1.44
4423710085,33.11
2562208579,0.11
2581081671,40.78
5673823813,0.22
5351481946,1.33
4619114325,1.89
13948706965,0.78
2613156889,0.11
294304200,32.67
5337115387,0.00
2470233567,0.56
871399802,2.89
2932570754,0.00
2409895613,0.56
475548703,0.33
3260465333,0.56
311518413,58.33
10457158923,0.22
5398725131,0.78
2402683261,0.44
5351410623,2.33
7177961036,36.78
8143030670,77.00
3532928109,6.56
6088650487,0.78
8827062716,33.33
4864158271,0.44
3646834931,3.33
6128272276,0.67
8272837691,0.78
8224581510,81.78
11001896503,0.89
2107044519,77.00
3599036152,0.22
3941116340,2.22
4677349374,1.22
2099337170,193.11
7091989205,104.11
1097922649,5.00
12410933973,1.33
5041188341,1.78
5358452473,1.00
2865732991,0.89
8150981465,10.56
8906000941,0.11
5707097752,0.67
5841976655,0.22
5916156421,0.44
5518258674,72.44
8980750791,0.67
60963028,2.11
2514368424,0.00
4932120056,10.11
1271708308,0.78
5285006124,1.89
466424563,1.22
5761452208,0.78
5015123851,1.78
1241716956,0.89
2707159566,0.44
2199675112,0.00
3734430866,3.00
650764934,0.11
4958917958,0.11
3207715884,0.67
5651116345,1.33
2572639558,0.67
11889348366,0.11
12254073506,0.33
159228429,0.00
5310885105,34.89
4458996766,0.33
3998179913,0.44
5213410957,0.44
4133774708,0.22
8318312424,93.22
